#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
585	ENST00000632280.1_2	chr19	+	68402	69178	68402	68402	1	68402,	69178,	0	ENSG00000282542	none	none	-1,
881	ENST00000409235.8_5	chr19	+	38826469	38861583	38827874	38861432	29	38826469,38827860,38828232,38834219,38834632,38834935,38837089,38842900,38845349,38847123,38847381,38848917,38849071,38850109,38851128,38851370,38852287,38852849,38853015,38853353,38855530,38855700,38857795,38858148,38858320,38858687,38860611,38860798,38861165,	38826515,38828144,38828286,38834364,38834759,38835008,38837245,38843072,38845487,38847183,38847501,38848968,38849201,38850221,38851287,38851483,38852501,38852912,38853214,38853472,38855611,38855757,38857952,38858212,38858416,38858777,38860704,38860898,38861583,	0	CATSPERG	cmpl	cmpl	-1,0,0,0,1,2,0,0,1,1,1,1,1,2,0,0,2,0,0,1,0,0,0,1,2,2,2,2,0,
881	ENST00000459333.1	chr19	-	38839648	38839750	38839648	38839648	1	38839648,	38839750,	0	snoU13	none	none	-1,
881	ENST00000590304.1_4	chr19	-	38852434	38853124	38852434	38852434	2	38852434,38852793,	38852575,38853124,	0	ENSG00000266963	none	none	-1,-1,
881	ENST00000700293.1_1	chr19	+	38865202	38874128	38865241	38874030	7	38865202,38866799,38866991,38869879,38871538,38872756,38873892,	38865601,38866872,38867094,38870045,38871639,38872877,38874128,	0	PSMD8	cmpl	cmpl	0,0,1,2,0,2,0,
881	ENST00000700294.1_1	chr19	+	38865210	38874451	38865241	38872973	6	38865210,38866799,38866991,38869879,38871538,38872756,	38865601,38866872,38867094,38870045,38871639,38874451,	0	PSMD8	cmpl	cmpl	0,0,1,2,0,2,
881	ENST00000215071.9_4	chr19	+	38865210	38874464	38865241	38874030	7	38865210,38866799,38866991,38869879,38871538,38872756,38873892,	38865601,38866872,38867094,38870045,38871639,38872868,38874464,	0	PSMD8	cmpl	cmpl	0,0,1,2,0,2,0,
881	ENST00000700295.1_1	chr19	+	38865330	38874490	38865430	38873060	7	38865330,38866799,38866991,38869879,38871538,38872756,38873036,	38865601,38866887,38867094,38870045,38871639,38872868,38874490,	0	PSMD8	cmpl	cmpl	0,0,1,2,0,2,0,
881	ENST00000585598.1_3	chr19	+	38865397	38873487	38865430	38873369	3	38865397,38866799,38873238,	38865601,38866887,38873487,	0	PSMD8	cmpl	cmpl	0,0,1,
881	ENST00000602911.5_6	chr19	+	38865398	38874464	38865430	38874030	7	38865398,38866799,38866991,38869879,38871538,38872756,38873892,	38865601,38866872,38867094,38870045,38871639,38872868,38874464,	0	PSMD8	cmpl	cmpl	0,0,1,2,0,2,0,
881	ENST00000592035.5_2	chr19	+	38865648	38873393	38867059	38872973	6	38865648,38866799,38866991,38869879,38871538,38872756,	38866149,38866872,38867094,38870045,38871639,38873393,	0	PSMD8	cmpl	cmpl	-1,-1,0,2,0,2,
881	ENST00000334928.11_6	chr19	-	38874906	38878674	38875051	38877901	4	38874906,38876060,38878400,38878614,	38875169,38877920,38878462,38878674,	0	GGN	cmpl	cmpl	2,0,-1,-1,
881	ENST00000585411.1_2	chr19	+	38876161	38877399	38876161	38876161	2	38876161,38877314,	38876373,38877399,	0	ENSG00000267090	none	none	-1,-1,
881	ENST00000587013.6_2	chr19	+	38879060	38890227	38879138	38886785	5	38879060,38882585,38882851,38885282,38886119,	38879447,38882754,38882928,38885426,38890227,	0	SPRED3	cmpl	cmpl	0,0,1,0,0,
881	ENST00000691638.1_1	chr19	+	38879336	38890227	38880942	38886785	6	38879336,38880938,38882585,38882851,38885282,38886119,	38879447,38881119,38882754,38882928,38885426,38890227,	0	SPRED3	cmpl	cmpl	-1,0,0,1,0,0,
881	ENST00000586301.6_2	chr19	+	38880251	38890227	38880942	38886785	6	38880251,38880938,38882585,38882851,38885282,38886119,	38880377,38881119,38882754,38882928,38885426,38890227,	0	SPRED3	cmpl	cmpl	-1,0,0,1,0,0,
881	ENST00000338502.8_4	chr19	+	38880839	38890227	38880942	38886785	5	38880839,38882585,38882851,38885282,38886119,	38881119,38882754,38882928,38885426,38890227,	0	SPRED3	cmpl	cmpl	0,0,1,0,0,
881	ENST00000252530.10_4	chr19	+	38893732	38899724	38893793	38899522	8	38893732,38893977,38894199,38895547,38895983,38896158,38897549,38899390,	38893858,38894126,38894334,38895753,38896061,38896275,38897717,38899724,	0	FAM98C	cmpl	cmpl	0,2,1,1,0,0,0,0,
881	ENST00000588262.5_2	chr19	+	38893774	38899680	38893793	38899434	5	38893774,38893977,38894199,38897549,38899390,	38893858,38894126,38894334,38897717,38899680,	0	FAM98C	cmpl	cmpl	0,2,1,1,1,
881	ENST00000343358.11_3	chr19	+	38893793	38899724	38893793	38899522	6	38893793,38893977,38894199,38895547,38896158,38899390,	38893858,38894126,38894334,38895753,38896275,38899724,	0	FAM98C	cmpl	cmpl	0,2,1,1,0,0,
881	ENST00000586305.5_5	chr19	-	38899694	38916827	38900679	38916731	17	38899694,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38905487,38907691,38909030,38910499,38910770,38911547,38911734,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38905763,38907808,38909204,38910611,38910902,38911610,38911840,38912793,38916827,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,0,2,2,2,1,2,0,
881	ENST00000615439.5_7	chr19	-	38899697	38916859	38900679	38916731	17	38899697,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38905487,38907691,38909030,38910499,38910770,38911547,38911734,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38905763,38907808,38909204,38910653,38910902,38911610,38911840,38912793,38916859,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,0,2,2,2,1,2,0,
881	ENST00000454404.6_5	chr19	-	38899697	38916945	38900679	38916731	17	38899697,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38905487,38907691,38909030,38910499,38910770,38911547,38911734,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38905763,38907808,38909102,38910653,38910902,38911610,38911840,38912793,38916945,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,0,2,2,2,1,2,0,
881	ENST00000587753.5_5	chr19	-	38899697	38916945	38900679	38916731	17	38899697,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38905487,38907691,38909030,38910499,38910770,38911547,38911734,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38905556,38907808,38909204,38910653,38910902,38911610,38911840,38912793,38916945,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,0,2,2,2,1,2,0,
881	ENST00000614135.4_5	chr19	-	38899697	38916945	38900679	38916731	16	38899697,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38907691,38909030,38910499,38910770,38911547,38911733,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38907808,38909204,38910653,38910902,38911609,38911840,38912793,38916945,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,2,2,0,1,2,0,
881	ENST00000617966.4_5	chr19	-	38899697	38916945	38900679	38916731	15	38899697,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38905487,38910499,38910770,38911547,38911733,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38905763,38910653,38910902,38911609,38911840,38912793,38916945,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,0,2,2,0,1,2,0,
881	ENST00000618320.4_5	chr19	-	38899697	38916945	38901847	38916731	16	38899697,38901525,38901754,38903311,38903570,38903832,38904033,38905487,38907691,38909030,38910499,38910770,38911547,38911734,38912608,38916708,	38900736,38901638,38902021,38903456,38903689,38903937,38904114,38905763,38907808,38909204,38910653,38910902,38911610,38911840,38912793,38916945,	0	RASGRP4	cmpl	cmpl	-1,-1,0,2,0,0,0,0,0,0,2,2,2,1,2,0,
881	ENST00000622174.4_5	chr19	-	38899697	38916945	38900679	38916731	14	38899697,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38910499,38910770,38911547,38911733,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38910653,38910902,38911609,38911840,38912793,38916945,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,2,2,0,1,2,0,
881	ENST00000293062.13_5	chr19	-	38899698	38916945	38900679	38916731	15	38899698,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38905487,38910499,38910770,38911547,38911734,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38905763,38910653,38910902,38911610,38911840,38912793,38916945,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,0,2,2,2,1,2,0,
881	ENST00000426920.6_5	chr19	-	38899698	38916945	38900679	38916731	14	38899698,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38910499,38910770,38911547,38911734,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38910653,38910902,38911610,38911840,38912793,38916945,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,2,2,2,1,2,0,
881	ENST00000433821.6_5	chr19	-	38899698	38916945	38900679	38916731	16	38899698,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38907691,38909030,38910499,38910770,38911547,38911734,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38907808,38909204,38910653,38910902,38911610,38911840,38912793,38916945,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,2,2,2,1,2,0,
881	ENST00000587738.2_5	chr19	-	38900479	38916802	38900679	38916731	17	38900479,38901525,38901754,38901984,38903311,38903570,38903832,38904033,38905487,38907691,38909030,38910499,38910770,38911547,38911733,38912608,38916708,	38900736,38901638,38901889,38902021,38903456,38903689,38903937,38904114,38905763,38907808,38909204,38910653,38910902,38911609,38911840,38912793,38916802,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,0,2,2,0,1,2,0,
110	ENST00000359596.8_6	chr19	+	38924330	39078204	38924469	39078060	106	38924330,38931384,38932988,38934197,38934357,38934788,38935223,38937111,38937333,38938994,38939288,38942403,38943458,38945874,38946090,38946272,38948136,38948690,38949785,38951014,38954062,38954386,38955278,38956730,38958249,38959605,38959944,38964016,38965957,38968349,38969074,38973666,38973929,38976229,38979816,38980715,38981260,38983129,38984991,38986854,38987048,38987499,38989747,38990274,38990547,38991245,38991460,38993146,38993519,38994859,38995387,38995642,38995948,38996445,38996942,38997110,38997468,38998351,39001137,39001299,39002200,39002711,39002884,39005665,39006726,39007998,39009853,39013667,39013856,39014554,39015971,39017632,39018286,39018945,39019238,39019590,39023129,39023310,39025359,39025780,39025955,39026636,39027389,39028519,39033986,39034171,39034410,39037084,39038872,39051752,39055598,39057550,39058412,39061246,39062658,39063816,39066558,39068557,39068783,39070621,39071009,39075582,39076577,39076730,39077164,39077964,	38924514,38931504,38933093,38934272,38934436,38934901,38935317,38937205,38937408,38939151,38939453,38942525,38943654,38946010,38946186,38946391,38948270,38948932,38949978,38951231,38954167,38954490,38955362,38957038,38958452,38959780,38960153,38964411,38966090,38968510,38969240,38973753,38974156,38976842,38980083,38980916,38981372,38983276,38985265,38986969,38987181,38987594,38989883,38990461,38990656,38991366,38991630,38993367,38993610,38995000,38995551,38995721,38996038,38996586,38997017,38997186,38997592,38998467,39001205,39001421,39002250,39002772,39003123,39005747,39006857,39008331,39010094,39013755,39013949,39014569,39016142,39017692,39018424,39019058,39019335,39019697,39023181,39023376,39025459,39025860,39026032,39026710,39027407,39028600,39034075,39034300,39034515,39037166,39039060,39052094,39056411,39057627,39058557,39061333,39062910,39063947,39066601,39068688,39068844,39070768,39071144,39075739,39076642,39076831,39077216,39078204,	0	RYR1	cmpl	cmpl	0,0,0,0,0,1,0,1,2,2,0,0,2,0,1,1,0,2,1,2,0,0,2,2,1,0,1,0,2,0,2,0,0,2,0,0,0,1,1,2,0,1,0,1,2,0,1,0,2,0,0,2,0,0,0,0,1,2,1,0,2,1,2,1,2,1,1,2,0,0,0,0,0,0,2,0,2,0,0,1,0,2,1,1,1,0,0,0,1,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,2,0,
110	ENST00000355481.8_4	chr19	+	38924338	39078204	38924469	39078060	105	38924338,38931384,38932988,38934197,38934357,38934788,38935223,38937111,38937333,38938994,38939288,38942403,38943458,38945874,38946090,38946272,38948136,38948690,38949785,38951014,38954062,38954386,38955278,38956730,38958249,38959605,38959944,38964016,38965957,38968349,38969074,38973666,38973929,38976229,38979816,38980715,38981260,38983129,38984991,38986854,38987048,38987499,38989747,38990274,38990547,38991245,38991460,38993146,38993519,38994859,38995387,38995642,38995948,38996445,38996942,38997110,38997468,38998351,39001137,39001299,39002200,39002711,39002884,39005665,39006726,39007998,39009853,39013667,39013856,39015971,39017632,39018286,39018945,39019238,39019590,39023129,39023310,39025359,39025780,39025955,39026636,39027389,39028519,39033986,39034171,39034410,39037084,39038872,39051752,39055598,39057550,39058412,39061246,39062658,39063816,39066558,39068557,39068783,39070621,39071009,39075582,39076577,39076730,39077164,39077964,	38924514,38931504,38933093,38934272,38934436,38934901,38935317,38937205,38937408,38939151,38939453,38942525,38943654,38946010,38946186,38946391,38948270,38948932,38949978,38951231,38954167,38954490,38955362,38957038,38958452,38959780,38960153,38964411,38966090,38968510,38969240,38973753,38974156,38976842,38980083,38980916,38981372,38983276,38985265,38986969,38987181,38987594,38989883,38990461,38990656,38991366,38991630,38993367,38993610,38995000,38995551,38995721,38996038,38996586,38997017,38997186,38997592,38998467,39001205,39001421,39002250,39002772,39003123,39005747,39006857,39008331,39010094,39013755,39013949,39016142,39017692,39018424,39019058,39019335,39019697,39023181,39023376,39025459,39025860,39026032,39026710,39027407,39028600,39034075,39034300,39034515,39037166,39039060,39052094,39056411,39057627,39058557,39061333,39062910,39063947,39066601,39068688,39068844,39070768,39071144,39075739,39076642,39076831,39077216,39078204,	0	RYR1	cmpl	cmpl	0,0,0,0,0,1,0,1,2,2,0,0,2,0,1,1,0,2,1,2,0,0,2,2,1,0,1,0,2,0,2,0,0,2,0,0,0,1,1,2,0,1,0,1,2,0,1,0,2,0,0,2,0,0,0,0,1,2,1,0,2,1,2,1,2,1,1,2,0,0,0,0,0,2,0,2,0,0,1,0,2,1,1,1,0,0,0,1,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,2,0,
882	ENST00000597015.1_4	chr19	-	39017593	39019195	39017593	39017593	3	39017593,39018194,39018960,	39017707,39018415,39019195,	0	ENSG00000269445	none	none	-1,-1,-1,
882	ENST00000595853.2_5	chr19	-	39026151	39027782	39026151	39026151	2	39026151,39027634,	39026574,39027782,	0	ENSG00000268055	none	none	-1,-1,
883	ENST00000591517.5_8	chr19	-	39078280	39108564	39078449	39108535	32	39078280,39079817,39083921,39086124,39086279,39086578,39086951,39087673,39087965,39088125,39090564,39090716,39092080,39096048,39096207,39096812,39098503,39098629,39098751,39100235,39100548,39101690,39101882,39103250,39104519,39104682,39104884,39105029,39106834,39107993,39108207,39108436,	39078457,39079915,39083977,39086195,39086369,39086641,39087126,39087777,39088024,39088234,39090625,39090793,39092165,39096131,39096370,39096855,39098551,39098673,39098810,39100314,39100665,39101772,39101945,39103382,39104592,39104725,39104932,39105085,39106899,39108084,39108265,39108564,	0	MAP4K1	cmpl	cmpl	1,2,0,1,1,1,0,1,2,1,0,1,0,1,0,2,2,0,1,0,0,2,2,2,1,0,0,1,2,1,0,0,
883	ENST00000396857.7_10	chr19	-	39078280	39108593	39078387	39108535	31	39078280,39083921,39086124,39086279,39086578,39086951,39087673,39087965,39088125,39090564,39090716,39092080,39096048,39096207,39096812,39098503,39098629,39098751,39100235,39100548,39101690,39101882,39103250,39104519,39104682,39104884,39105029,39106834,39107993,39108207,39108436,	39078457,39083977,39086195,39086369,39086641,39087126,39087777,39088024,39088234,39090625,39090793,39092165,39096131,39096370,39096855,39098551,39098673,39098810,39100314,39100665,39101772,39101945,39103382,39104592,39104725,39104932,39105085,39106899,39108084,39108265,39108593,	0	MAP4K1	cmpl	cmpl	2,0,1,1,1,0,1,2,1,0,1,0,1,0,2,2,0,1,0,0,2,2,2,1,0,0,1,2,1,0,0,
883	ENST00000586296.5_8	chr19	-	39078283	39108606	39078387	39108535	16	39078283,39083921,39086124,39100238,39100548,39101690,39101882,39103250,39104519,39104682,39104884,39105029,39106834,39107993,39108207,39108436,	39078457,39083977,39086183,39100314,39100665,39101772,39101945,39103382,39104592,39104725,39104932,39105085,39106899,39108084,39108265,39108606,	0	MAP4K1	cmpl	cmpl	2,0,1,0,0,2,2,2,1,0,0,1,2,1,0,0,
883	ENST00000589130.5_7	chr19	-	39078285	39109522	39078387	39109424	32	39078285,39083921,39086124,39086279,39086578,39086951,39087673,39087965,39088125,39090564,39090716,39092080,39096048,39096207,39096812,39098503,39098629,39098751,39100235,39100548,39101690,39101882,39103250,39104519,39104682,39104884,39105029,39106834,39107993,39108207,39108436,39109404,	39078457,39083977,39086195,39086369,39086641,39087126,39087777,39088024,39088234,39090625,39090793,39092165,39096131,39096370,39096855,39098551,39098673,39098810,39100314,39100665,39101772,39101945,39103382,39104592,39104725,39104932,39105085,39106899,39108084,39108265,39108503,39109522,	0	MAP4K1	cmpl	cmpl	2,0,1,1,1,0,1,2,1,0,1,0,1,0,2,2,0,1,0,0,2,2,2,1,0,0,1,2,1,0,2,0,
883	ENST00000589557.1_2	chr19	+	39086985	39092334	39086985	39086985	3	39086985,39087892,39092052,	39087076,39088035,39092334,	0	MAP4K1-AS1	none	none	-1,-1,-1,
883	ENST00000614624.4_1	chr19	+	39109721	39127595	39109908	39127560	7	39109721,39114716,39116667,39123069,39123240,39125632,39127528,	39109967,39114837,39116742,39123136,39123318,39125758,39127595,	0	EIF3K	cmpl	cmpl	0,2,0,0,1,1,1,
883	ENST00000593149.5_1	chr19	+	39109734	39127593	39114819	39127560	8	39109734,39110976,39114716,39116667,39123069,39123240,39125632,39127528,	39109863,39111075,39114837,39116742,39123136,39123318,39125758,39127593,	0	EIF3K	cmpl	cmpl	-1,-1,0,0,0,1,1,1,
883	ENST00000538434.5_1	chr19	+	39109825	39126125	39114819	39125769	6	39109825,39114716,39116667,39123069,39123240,39125632,	39109957,39114837,39116742,39123136,39123318,39126125,	0	EIF3K	cmpl	cmpl	-1,0,0,0,1,1,
883	ENST00000588934.5_1	chr19	+	39109825	39127592	39109908	39127588	5	39109825,39110976,39114716,39116667,39127528,	39109967,39111075,39114837,39116742,39127592,	0	EIF3K	cmpl	cmpl	0,2,2,0,0,
883	ENST00000248342.9_4	chr19	+	39109827	39127594	39109908	39127560	8	39109827,39110976,39114716,39116667,39123069,39123240,39125632,39127528,	39109967,39111075,39114837,39116742,39123136,39123318,39125758,39127594,	0	EIF3K	cmpl	cmpl	0,2,2,0,0,1,1,1,
883	ENST00000545173.6_2	chr19	+	39109832	39126384	39109908	39125769	7	39109832,39110976,39114716,39116667,39123069,39123240,39125632,	39109967,39111075,39114837,39116742,39123136,39123318,39126384,	0	EIF3K	cmpl	cmpl	0,2,2,0,0,1,1,
883	ENST00000592558.1_1	chr19	+	39109850	39127593	39109908	39127560	7	39109850,39110976,39114716,39116667,39123069,39125632,39127528,	39109967,39111075,39114837,39116742,39123136,39125758,39127593,	0	EIF3K	cmpl	cmpl	0,2,2,0,0,1,1,
110	ENST00000252699.7_7	chr19	+	39138288	39222229	39138385	39220072	21	39138288,39191239,39191641,39195573,39196683,39198756,39200034,39200896,39205108,39207725,39208566,39212177,39214253,39214576,39214796,39215070,39216363,39217596,39218585,39219635,39219913,	39138547,39191354,39191761,39195660,39196771,39198835,39200116,39200982,39205201,39207956,39208714,39212328,39214362,39214717,39214979,39215205,39216543,39217743,39218666,39219794,39222229,	0	ACTN4	cmpl	cmpl	0,0,1,1,1,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,
110	ENST00000440400.3_5	chr19	+	39138288	39222229	39138385	39220072	21	39138288,39191239,39191641,39195573,39196683,39198756,39200034,39201915,39205108,39207725,39208566,39212177,39214253,39214576,39214796,39215070,39216363,39217596,39218955,39219635,39219913,	39138547,39191354,39191761,39195660,39196771,39198835,39200116,39202001,39205201,39207956,39208714,39212328,39214362,39214717,39214979,39215205,39216543,39217743,39219021,39219794,39222229,	0	ACTN4	cmpl	cmpl	0,0,1,1,1,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,
110	ENST00000424234.7_2	chr19	+	39138299	39220173	39138385	39220072	21	39138299,39191239,39191641,39195573,39196683,39198756,39200034,39201915,39205108,39207725,39208566,39212177,39214253,39214576,39214796,39215070,39216363,39217596,39218585,39219635,39219913,	39138547,39191354,39191761,39195660,39196771,39198835,39200116,39202001,39205201,39207956,39208714,39212328,39214362,39214717,39214979,39215205,39216543,39217743,39218666,39219794,39220173,	0	ACTN4	cmpl	cmpl	0,0,1,1,1,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,
110	ENST00000390009.7_1	chr19	+	39138377	39220087	39138385	39220072	14	39138377,39205108,39207725,39208566,39212177,39214253,39214576,39214796,39215070,39216363,39217596,39218585,39219635,39219913,	39138547,39205201,39207956,39208714,39212328,39214362,39214717,39214979,39215205,39216543,39217743,39218666,39219794,39220087,	0	ACTN4	cmpl	cmpl	0,0,0,0,1,2,0,0,0,0,0,0,0,0,
110	ENST00000697712.1_1	chr19	+	39154181	39222229	39154181	39220072	21	39154181,39191239,39191641,39195573,39196683,39198756,39200034,39200896,39205108,39207725,39208566,39212177,39214253,39214576,39214796,39215070,39216363,39217596,39218585,39219635,39219913,	39154202,39191354,39191761,39195660,39196771,39198835,39200116,39200982,39205201,39207956,39208714,39212328,39214362,39214717,39214979,39215205,39216543,39217743,39218666,39219794,39222229,	0	ACTN4	cmpl	cmpl	0,0,1,1,1,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,
883	ENST00000585999.1_4	chr19	-	39174512	39184246	39174512	39174512	2	39174512,39184140,	39174648,39184246,	0	ENSG00000267375	none	none	-1,-1,
